ID;Active (0/1);Name *[fr-FR];Categories (x,y,z,...);Price tax excl.;Tax rules ID;Wholesale price;Reference #;EAN13;Brand;Short description[fr-FR];Description[fr-FR];URL rewritten[fr-FR];Image URLs (x,y,z,...);Attribute (Name:Type:Position)*;Value (Value:Position)*;Combination Reference;Quantity;Supplier reference
;1;Châle model 219542 Moe;Accueil->Accessoires->Foulards et écharpes;49.8;1;24.9;PDF-219542;5905563776360;Moe;Un long et simple écharpe faite d'un fil doux à grosse maille, qui enveloppe agréablement et procure de la chaleur les jours froids. Le motif classique de la tresse lui confère un caractère intemporel et un accent décoratif subtil. Avec une largeur de 40 cm et une longueur impressionnante de 190 cm, on peut facilement l'enrouler autour du cou ou le porter lâchement pour un effet plus élégant.;"Un long et simple écharpe faite d'un fil doux à grosse maille, qui enveloppe agréablement et procure de la chaleur les jours froids. Le motif classique de la tresse lui confère un caractère intemporel et un accent décoratif subtil. Avec une largeur de 40 cm et une longueur impressionnante de 190 cm, on peut facilement l'enrouler autour du cou ou le porter lâchement pour un effet plus élégant.

Composition : Acrylique 85 %, Nylon 15 %";chale-moe-brun-219542;https://lingeriematterhorn.fr/pics_source/1098037.jpg,https://lingeriematterhorn.fr/pics_source/1098038.jpg;Taille:select:0;EU universelle:0;M1249325;10;M1249325
;1;Infinity Écharpe model 219558 Moe;Accueil->Accessoires->Foulards et écharpes;27.8;1;13.9;PDF-219558;5905563776186;Moe;La cheminée enveloppante fabriquée à partir d'un fil doux à la texture lâche qui offre chaleur et confort exceptionnel. Le modèle à col haut protège parfaitement le cou et les épaules du froid. Enfilé par la tête, avec une fente d'un côté pour plus de liberté et de facilité d'enfilage. Parfait comme un complément élégant et pratique aux tenues d'hiver.;"La cheminée enveloppante fabriquée à partir d'un fil doux à la texture lâche qui offre chaleur et confort exceptionnel. Le modèle à col haut protège parfaitement le cou et les épaules du froid. Enfilé par la tête, avec une fente d'un côté pour plus de liberté et de facilité d'enfilage. Parfait comme un complément élégant et pratique aux tenues d'hiver.

Composition : Polyacrylique 60 %, Polyester 20 %, laine 20 %";infinity-echarpe-moe-gris-219558;https://lingeriematterhorn.fr/pics_source/1098078.jpg,https://lingeriematterhorn.fr/pics_source/1098079.jpg,https://lingeriematterhorn.fr/pics_source/1098080.jpg;Taille:select:0;EU universelle:0;M1249341;10;M1249341
;1;Châle model 219543 Moe;Accueil->Accessoires->Foulards et écharpes;49.8;1;24.9;PDF-219543;5905563776353;Moe;Un long, simple foulard fait de fil doux à grosse maille qui enveloppe agréablement et assure la chaleur les jours froids. Le motif classique de tresse lui confère un caractère intemporel et un subtil accent décoratif. Avec une largeur de 40 cm et une longueur impressionnante de 190 cm, il peut être enroulé librement autour du cou ou porté lâchement pour un effet plus élégant.;"Un long, simple foulard fait de fil doux à grosse maille qui enveloppe agréablement et assure la chaleur les jours froids. Le motif classique de tresse lui confère un caractère intemporel et un subtil accent décoratif. Avec une largeur de 40 cm et une longueur impressionnante de 190 cm, il peut être enroulé librement autour du cou ou porté lâchement pour un effet plus élégant.

Composition : Acrylique 85 %, Nylon 15 %";chale-moe-rouge-219543;https://lingeriematterhorn.fr/pics_source/1098039.jpg,https://lingeriematterhorn.fr/pics_source/1098040.jpg;Taille:select:0;EU universelle:0;M1249326;10;M1249326
;1;Infinity Écharpe model 219559 Moe;Accueil->Accessoires->Foulards et écharpes;27.8;1;13.9;PDF-219559;5905563776155;Moe;Le col roulé enveloppant est fait de fil doux et tissé lâche, ce qui assure chaleur et confort exceptionnel. Le modèle à col montant protège parfaitement le cou et les épaules du froid. Enfiler par la tête, avec une fente sur un côté pour plus de liberté et de facilité d'enfilage. Parfait comme complément élégant et pratique aux tenues d'hiver.;"Le col roulé enveloppant est fait de fil doux et tissé lâche, ce qui assure chaleur et confort exceptionnel. Le modèle à col montant protège parfaitement le cou et les épaules du froid. Enfiler par la tête, avec une fente sur un côté pour plus de liberté et de facilité d'enfilage. Parfait comme complément élégant et pratique aux tenues d'hiver.

Composition : Polyacrylique 60 %, Polyester 20 %, laine 20 %";infinity-echarpe-moe-brun-219559;https://lingeriematterhorn.fr/pics_source/1098081.jpg,https://lingeriematterhorn.fr/pics_source/1098082.jpg;Taille:select:0;EU universelle:0;M1249342;10;M1249342
;1;Châle model 219544 Moe;Accueil->Accessoires->Foulards et écharpes;49.8;1;24.9;PDF-219544;5905563776346;Moe;Un long et simple écharpe faite de fil doux à grosse maille, qui enveloppe agréablement et procure de la chaleur les jours froids. Un motif classique en tresse lui donne un caractère intemporel et un accent décoratif subtil. Grâce à sa largeur de 40 cm et sa longueur impressionnante de 190 cm, on peut l'enrouler librement autour du cou ou le porter lâchement pour un effet plus élégant.;"Un long et simple écharpe faite de fil doux à grosse maille, qui enveloppe agréablement et procure de la chaleur les jours froids. Un motif classique en tresse lui donne un caractère intemporel et un accent décoratif subtil. Grâce à sa largeur de 40 cm et sa longueur impressionnante de 190 cm, on peut l'enrouler librement autour du cou ou le porter lâchement pour un effet plus élégant.

Composition : Acrylique 85 %, Nylon 15 %";chale-moe-beige-219544;https://lingeriematterhorn.fr/pics_source/1098041.jpg,https://lingeriematterhorn.fr/pics_source/1098042.jpg;Taille:select:0;EU universelle:0;M1249327;10;M1249327
;1;Infinity Écharpe model 219560 Moe;Accueil->Accessoires->Foulards et écharpes;27.8;1;13.9;PDF-219560;5905563776148;Moe;Le cheminée enveloppante fabriquée en fil doux tissé lâchement, qui assure la chaleur et un confort exceptionnel à porter. Le modèle à col haut protège parfaitement le cou et les bras du froid. Enfilé par la tête, avec une fente d'un côté pour plus de liberté et de facilité d'enfilage. Parfait comme complément stylé et pratique aux tenues d'hiver.;"Le cheminée enveloppante fabriquée en fil doux tissé lâchement, qui assure la chaleur et un confort exceptionnel à porter. Le modèle à col haut protège parfaitement le cou et les bras du froid. Enfilé par la tête, avec une fente d'un côté pour plus de liberté et de facilité d'enfilage. Parfait comme complément stylé et pratique aux tenues d'hiver.

Composition : Polyacrylique 60 %, Polyester 20 %, laine 20 %";infinity-echarpe-moe-beige-219560;https://lingeriematterhorn.fr/pics_source/1098083.jpg,https://lingeriematterhorn.fr/pics_source/1098084.jpg;Taille:select:0;EU universelle:0;M1249343;10;M1249343
;1;Bonnet model 219545 Moe;Accueil->Accessoires->Bonnets et chapeaux;33.8;1;16.9;PDF-219545;5905563776339;Moe;Un bonnet chaud en douce laine à grosse maille tressée. Une coupe simple avec une légère ampleur dans la partie supérieure donne à l'ensemble un caractère décontracté et élégant. Le bord roulé assure un confort supplémentaire et un meilleur ajustement, tandis que la tresse décorative ajoute un charme classique et hivernal.;"Un bonnet chaud en douce laine à grosse maille tressée. Une coupe simple avec une légère ampleur dans la partie supérieure donne à l'ensemble un caractère décontracté et élégant. Le bord roulé assure un confort supplémentaire et un meilleur ajustement, tandis que la tresse décorative ajoute un charme classique et hivernal.

Composition : Acrylique 85 %, Nylon 15 %";bonnet-moe-gris-219545;https://lingeriematterhorn.fr/pics_source/1098043.jpg,https://lingeriematterhorn.fr/pics_source/1098044.jpg,https://lingeriematterhorn.fr/pics_source/1098045.jpg;Taille:select:0;EU universelle:0;M1249328;10;M1249328
;1;Infinity Écharpe model 219561 Moe;Accueil->Accessoires->Foulards et écharpes;27.8;1;13.9;PDF-219561;5905563776162;Moe;Cheminée enveloppante en fil doux à la texture lâche, qui assure chaleur et confort exceptionnel. Le modèle avec un col haut protège parfaitement le cou et les épaules du froid. À enfiler par la tête, avec une fente sur un côté pour plus de liberté et de facilité à l'enfiler. Parfait comme complément élégant et pratique aux tenues d'hiver.;"Cheminée enveloppante en fil doux à la texture lâche, qui assure chaleur et confort exceptionnel. Le modèle avec un col haut protège parfaitement le cou et les épaules du froid. À enfiler par la tête, avec une fente sur un côté pour plus de liberté et de facilité à l'enfiler. Parfait comme complément élégant et pratique aux tenues d'hiver.

Composition : Polyacrylique 60 %, Polyester 20 %, laine 20 %";infinity-echarpe-moe-brun-219561;https://lingeriematterhorn.fr/pics_source/1098085.jpg,https://lingeriematterhorn.fr/pics_source/1098086.jpg;Taille:select:0;EU universelle:0;M1249344;10;M1249344
;1;Balaklava model 220010 Moe;Accueil->Accessoires->Bonnets et chapeaux;33.8;1;16.9;PDF-220010;5905563776414;Moe;La cagoule enveloppante de type balaclava avec col ajusté protège parfaitement du froid tout en restant légère et confortable. La douceur et l'élasticité du fil à tricot côtelé offrent un confort et un ajustement exceptionnels. Le modèle a une coupe ajustée avec une liberté naturelle autour du cou, garantissant une liberté de mouvement et de la chaleur sans sensation de compression. Les poignets élastiques aux bords assurent un ajustement parfait et la durabilité de la forme.;"La cagoule enveloppante de type balaclava avec col ajusté protège parfaitement du froid tout en restant légère et confortable. La douceur et l'élasticité du fil à tricot côtelé offrent un confort et un ajustement exceptionnels. Le modèle a une coupe ajustée avec une liberté naturelle autour du cou, garantissant une liberté de mouvement et de la chaleur sans sensation de compression. Les poignets élastiques aux bords assurent un ajustement parfait et la durabilité de la forme.

Composition : Acrylique 85 %, Nylon 15 %";balaklava-moe-brun-220010;https://lingeriematterhorn.fr/pics_source/1099518.jpg,https://lingeriematterhorn.fr/pics_source/1099519.jpg,https://lingeriematterhorn.fr/pics_source/1099520.jpg;Taille:select:0;EU universelle:0;M1251165;10;M1251165
;1;Bonnet model 219546 Moe;Accueil->Accessoires->Bonnets et chapeaux;33.8;1;16.9;PDF-219546;5905563776322;Moe;Un bonnet chaud fabriqué en fil doux à grosse maille tressée. Une coupe simple avec un léger relâchement dans la partie supérieure lui donne un caractère décontracté et élégant. Le bord replié assure un confort supplémentaire et un meilleur ajustement, tandis que la tresse décorative lui confère un charme hivernal classique.;"Un bonnet chaud fabriqué en fil doux à grosse maille tressée. Une coupe simple avec un léger relâchement dans la partie supérieure lui donne un caractère décontracté et élégant. Le bord replié assure un confort supplémentaire et un meilleur ajustement, tandis que la tresse décorative lui confère un charme hivernal classique.

Composition : Acrylique 85 %, Nylon 15 %";bonnet-moe-beige-219546;https://lingeriematterhorn.fr/pics_source/1098046.jpg,https://lingeriematterhorn.fr/pics_source/1098047.jpg,https://lingeriematterhorn.fr/pics_source/1098048.jpg;Taille:select:0;EU universelle:0;M1249329;10;M1249329
;1;Infinity Écharpe model 219562 Moe;Accueil->Accessoires->Foulards et écharpes;27.8;1;13.9;PDF-219562;5905563776179;Moe;Le cache-cou enveloppant en fil doux tissé lâchement qui assure chaleur et confort exceptionnel. Le modèle avec un col montant protège parfaitement le cou et les épaules du froid. À enfiler par la tête, avec une ouverture sur un côté pour plus de liberté et facilité d'enfilage. Parfait comme complément élégant et pratique aux tenues d'hiver.;"Le cache-cou enveloppant en fil doux tissé lâchement qui assure chaleur et confort exceptionnel. Le modèle avec un col montant protège parfaitement le cou et les épaules du froid. À enfiler par la tête, avec une ouverture sur un côté pour plus de liberté et facilité d'enfilage. Parfait comme complément élégant et pratique aux tenues d'hiver.

Composition : Polyacrylique 60 %, Polyester 20 %, laine 20 %";infinity-echarpe-moe-blanc-219562;https://lingeriematterhorn.fr/pics_source/1098087.jpg,https://lingeriematterhorn.fr/pics_source/1098088.jpg;Taille:select:0;EU universelle:0;M1249345;10;M1249345
;1;Bonnet model 185680 Art of polo;Accueil->Accessoires->Bonnets et chapeaux;21.8;1;10.9;PDF-185680;5902021184231;Art of polo;Bonnet doux et moelleux au toucher. Le dessous est bouclé. Peut facilement s'adapter aux coiffures hautes. Très souple, il s'adapte facilement à la circonférence de la tête. Fabriqué en Pologne.;"Bonnet doux et moelleux au toucher. Le dessous est bouclé. Peut facilement s'adapter aux coiffures hautes. Très souple, il s'adapte facilement à la circonférence de la tête. Fabriqué en Pologne.

Composition : Nylon 100 %";bonnet-art-of-polo-rose-185680;https://lingeriematterhorn.fr/pics_source/996068.jpg;Taille:select:0;EU universelle:0;M1087872;3;M1087872
;1;Bonnet model 185709 Art of polo;Accueil->Accessoires->Bonnets et chapeaux;19.8;1;9.9;PDF-185709;5902021140374;Art of polo;Un bonnet d'hiver à la coupe plus longue. Fabriqué dans une matière extra-extensible et agréable au toucher. Tient bien sur la tête. Parfait pour une variété de tenues décontractées et sportives. Fabriqué en Pologne.;"Un bonnet d'hiver à la coupe plus longue. Fabriqué dans une matière extra-extensible et agréable au toucher. Tient bien sur la tête. Parfait pour une variété de tenues décontractées et sportives. Fabriqué en Pologne.

Composition : Acrylique 90 %, polyamide 10 %";bonnet-art-of-polo-jaune-185709;https://lingeriematterhorn.fr/pics_source/996097.jpg;Taille:select:0;EU universelle:0;M1087901;1;M1087901
;1;Bonnet model 185682 Art of polo;Accueil->Accessoires->Bonnets et chapeaux;17.8;1;8.9;PDF-185682;5902021178896;Art of polo;Ce bonnet pour femme est le choix idéal pour les jours les plus froids. L'isolation le maintient au chaud, assurant le confort même par temps de gel. Fabriqué dans une matière extensible, il s'adapte parfaitement aux différentes tailles de tête pour un port confortable. Le bonnet est non seulement fonctionnel, mais aussi élégant grâce à son pompon, qui ajoute à son charme et à son élégance. Fabriqué avec le souci du détail et des matériaux de haute qualité, ce bonnet est non seulement pratique,…;"Ce bonnet pour femme est le choix idéal pour les jours les plus froids. L'isolation le maintient au chaud, assurant le confort même par temps de gel. Fabriqué dans une matière extensible, il s'adapte parfaitement aux différentes tailles de tête pour un port confortable. Le bonnet est non seulement fonctionnel, mais aussi élégant grâce à son pompon, qui ajoute à son charme et à son élégance. Fabriqué avec le souci du détail et des matériaux de haute qualité, ce bonnet est non seulement pratique, mais aussi à la mode et durable. Il est idéal pour être porté au quotidien pendant la saison automne/hiver. Longueur 21 cm.

Composition : Acrylique 100 %";bonnet-art-of-polo-gris-185682;https://lingeriematterhorn.fr/pics_source/996070.jpg;Taille:select:0;EU universelle:0;M1087874;1;M1087874
