id;name;brand;category_path;wholesale_price;description;image_1;image_2;image_3;image_4
184831;Pyjama model 184831 Momenti Per Me;Momenti Per Me;Pyjamas, Ensembles de Nuit;44.9;<div class='prod_data'> 			<strong>Coton</strong> 100 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Tour de poitrine</th><th>Tour de taille</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>97-102 cm</td><td align='right'>93-98 cm</td><td align='right'>73-78 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>91-96 cm</td><td align='right'>87-92 cm</td><td align='right'>68-73 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>85-90 cm</td><td align='right'>83-86 cm</td><td align='right'>63-68 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>103-108 cm</td><td align='right'>99-104 cm</td><td align='right'>78-83 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/993263.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1108825.jpg;;
169495;Pyjama model 169495 Momenti Per Me;Momenti Per Me;Pyjamas, Ensembles de Nuit;43.9;<div class='prod_data'> 			 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Tour de poitrine</th><th>Tour de taille</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>96-102 cm</td><td align='right'>92-96 cm</td><td align='right'>70-80 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>90-96 cm</td><td align='right'>88-92 cm</td><td align='right'>67-77 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>84-90 cm</td><td align='right'>84-88 cm</td><td align='right'>64-77 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>102-108 cm</td><td align='right'>96-100 cm</td><td align='right'>73-83 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/948367.jpg;http://srv0.lingeriematterhorn.fr/pics_source/948368.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1108803.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1108804.jpg
187521;Pyjama model 187521 Momenti Per Me;Momenti Per Me;Pyjamas, Ensembles de Nuit;46.9;<div class='prod_data'> 			<strong>Coton</strong> 100 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Tour de poitrine</th><th>Tour de taille</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>97-102 cm</td><td align='right'>93-98 cm</td><td align='right'>73-78 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>91-96 cm</td><td align='right'>87-92 cm</td><td align='right'>68-73 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>85-90 cm</td><td align='right'>83-86 cm</td><td align='right'>63-68 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>103-108 cm</td><td align='right'>99-104 cm</td><td align='right'>78-83 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1001257.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1001258.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1108809.jpg;
162774;Collant model 162774 Amour;Amour;Collants, Bas;12.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 10 % <br><strong>polyamide</strong> 90 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Hanche</th></tr> 				</thead> 			<tr><td><b>EU L/XL</b></td><td align='right'>100-120 cm</td></tr><tr><td><b>EU S/M</b></td><td align='right'>90-112 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/928468.jpg;http://srv0.lingeriematterhorn.fr/pics_source/928469.jpg;;
182944;Nuisette sexy model 182944 Teyli;Teyli;Nuisettes, Chemises de Nuit;35.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 5 % <br><strong>Viscose</strong> 95 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>102 cm</td><td align='right'>96 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>98 cm</td><td align='right'>92 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>94 cm</td><td align='right'>88 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>106 cm</td><td align='right'>100 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>110 cm</td><td align='right'>104 cm</td></tr><tr><td><b>EU XXXL | FR 48</b></td><td align='right'>114 cm</td><td align='right'>108 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/987995.jpg;http://srv0.lingeriematterhorn.fr/pics_source/987996.jpg;;
183055;Peignoir model 183055 Teyli;Teyli;Nuisettes, Chemises de Nuit;35.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 6 % <br><strong>Polyester</strong> 94 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>102 cm</td><td align='right'>96 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>98 cm</td><td align='right'>92 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>94 cm</td><td align='right'>88 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>106 cm</td><td align='right'>100 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>110 cm</td><td align='right'>104 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/988256.jpg;http://srv0.lingeriematterhorn.fr/pics_source/988257.jpg;;
182945;Nuisette sexy model 182945 Teyli;Teyli;Nuisettes, Chemises de Nuit;35.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 5 % <br><strong>Viscose</strong> 95 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>102 cm</td><td align='right'>96 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>98 cm</td><td align='right'>92 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>94 cm</td><td align='right'>88 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>106 cm</td><td align='right'>100 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>110 cm</td><td align='right'>104 cm</td></tr><tr><td><b>EU XXXL | FR 48</b></td><td align='right'>114 cm</td><td align='right'>108 cm</td></tr><tr><td><b>EU XXXXL | FR 50</b></td><td align='right'>118 cm</td><td align='right'>112 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/987997.jpg;http://srv0.lingeriematterhorn.fr/pics_source/987998.jpg;;
206259;L`ensemble sexy model 206259 Casmir;Casmir;Ensembles Sexy;40.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 8 % <br><strong>Polyamide</strong> 85 % <br><strong>Polyester</strong> 7 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Hanche</th><th>Ceinture</th></tr> 				</thead> 			<tr><td><b>EU 2XL/3XL</b></td><td align='right'>112-124 cm</td><td align='right'>84-96 cm</td></tr><tr><td><b>EU L/XL</b></td><td align='right'>100-112 cm</td><td align='right'>72-84 cm</td></tr><tr><td><b>EU S/M</b></td><td align='right'>88-100 cm</td><td align='right'>60-72 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1057229.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1057230.jpg;;
206207;L`ensemble sexy model 206207 Casmir;Casmir;Ensembles Sexy;40.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 8 % <br><strong>polyamide</strong> 85 % <br><strong>Polyester</strong> 7 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Hanche</th></tr> 				</thead> 			<tr><td><b>EU 2XL/3XL</b></td><td align='right'>112-124 cm</td></tr><tr><td><b>EU L/XL</b></td><td align='right'>100-112 cm</td></tr><tr><td><b>EU S/M</b></td><td align='right'>88-100 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1057129.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1057130.jpg;;
206273;L`ensemble sexy model 206273 Casmir;Casmir;Ensembles Sexy;40.9;<div class='prod_data'> 			 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Hanche</th><th>Ceinture</th></tr> 				</thead> 			<tr><td><b>EU 2XL/3XL</b></td><td align='right'>112-124 cm</td><td align='right'>84-96 cm</td></tr><tr><td><b>EU L/XL</b></td><td align='right'>100-112 cm</td><td align='right'>72-84 cm</td></tr><tr><td><b>EU S/M</b></td><td align='right'>88-100 cm</td><td align='right'>60-72 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1057257.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1057258.jpg;;
206218;L`ensemble sexy model 206218 Casmir;Casmir;Ensembles Sexy;40.9;<div class='prod_data'> 			 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Hanche</th><th>Ceinture</th></tr> 				</thead> 			<tr><td><b>EU 2XL/3XL</b></td><td align='right'>112-124 cm</td><td align='right'>84-96 cm</td></tr><tr><td><b>EU L/XL</b></td><td align='right'>100-112 cm</td><td align='right'>72-84 cm</td></tr><tr><td><b>EU S/M</b></td><td align='right'>88-100 cm</td><td align='right'>60-72 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1057151.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1057152.jpg;;
206258;Peignoir model 206258 Casmir;Casmir;Peignoirs, Robes de Chambre et Kimonos;35.9;<div class='prod_data'> 			 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Hanche</th><th>Ceinture</th></tr> 				</thead> 			<tr><td><b>EU 2XL/3XL</b></td><td align='right'>112-124 cm</td><td align='right'>84-96 cm</td></tr><tr><td><b>EU L/XL</b></td><td align='right'>100-112 cm</td><td align='right'>72-84 cm</td></tr><tr><td><b>EU S/M</b></td><td align='right'>88-100 cm</td><td align='right'>60-72 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1057227.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1057228.jpg;;
206324;Bas model 206324 Glossy;Glossy;Collants, Bas;11.9;<div class='prod_data'> 			<strong>Polyester</strong> 95 % <br><strong>Spandex</strong> 5 % <br> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1057356.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1057357.jpg;;
221470;Pyjama model 221470 LaBalancia;LaBalancia;Pyjamas, Ensembles de Nuit;44.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 5 % <br><strong>Viscose</strong> 95 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Longueur</th><th>Tour de hanche</th><th>Tour de poitrine</th><th>Tour de taille</th></tr> 				</thead> 			<tr><td><b>EU M/L</b></td><td align='right'>68/104 cm</td><td align='right'>114 cm</td><td align='right'>116 cm</td><td align='right'>64-90 cm</td></tr><tr><td><b>EU XS/S</b></td><td align='right'>68/104 cm</td><td align='right'>108 cm</td><td align='right'>110 cm</td><td align='right'>60-84 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1104083.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1104084.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1104085.jpg;
